run,t,x,y,heading,speed,turn_rate,left_spin,right_spin,left_encoder,right_encoder,gyro,left_noise,right_noise,gyro_noise,gyro_bias
1,10.44,5.8014,-7.3882,-0.6807,0.8884,-0.0364,8.9657,8.8019,8.8971,8.5903,-0.0387,0.11586,0.11521,0.01001,0.001728
1,10.46,5.8152,-7.3994,-0.6814,0.8818,-0.0412,8.9112,8.7258,8.8971,8.2835,-0.0359,0.11564,0.11490,0.01001,0.001728
1,10.48,5.8289,-7.4105,-0.6822,0.8753,-0.0459,8.8562,8.6498,8.8971,8.5903,-0.0480,0.11542,0.11460,0.01001,0.001728
1,10.50,5.8425,-7.4216,-0.6831,0.8687,-0.0504,8.8007,8.5741,8.8971,8.2835,-0.0611,0.11520,0.11430,0.01002,0.001728
1,10.52,5.8560,-7.4325,-0.6841,0.8622,-0.0547,8.7448,8.4986,8.5903,8.5903,-0.0490,0.11498,0.11399,0.01002,0.001728
1,10.54,5.8693,-7.4434,-0.6852,0.8556,-0.0589,8.6884,8.4232,8.5903,8.5903,-0.0489,0.11475,0.11369,0.01002,0.001728
1,10.56,5.8826,-7.4543,-0.6864,0.8490,-0.0630,8.6316,8.3482,8.5903,8.2835,-0.0639,0.11453,0.11339,0.01002,0.001728
1,10.58,5.8957,-7.4650,-0.6877,0.8424,-0.0669,8.5743,8.2734,8.5903,8.2835,-0.0677,0.11430,0.11309,0.01002,0.001728
1,10.60,5.9087,-7.4757,-0.6890,0.8358,-0.0706,8.5167,8.1988,8.5903,8.2835,-0.0797,0.11407,0.11280,0.01002,0.001728
1,10.62,5.9216,-7.4864,-0.6904,0.8292,-0.0742,8.4587,8.1246,8.2835,8.2835,-0.0630,0.11383,0.11250,0.01002,0.001728
1,10.64,5.9344,-7.4970,-0.6919,0.8225,-0.0777,8.4002,8.0507,8.2835,7.9767,-0.0692,0.11360,0.11220,0.01002,0.001728
1,10.66,5.9470,-7.5075,-0.6935,0.8159,-0.0810,8.3415,7.9771,8.2835,7.9767,-0.0854,0.11337,0.11191,0.01002,0.001728
1,10.68,5.9596,-7.5179,-0.6951,0.8093,-0.0841,8.2823,7.9039,8.2835,7.9767,-0.0869,0.11313,0.11162,0.01003,0.001728
1,10.70,5.9720,-7.5283,-0.6968,0.8027,-0.0870,8.2228,7.8311,7.9767,7.9767,-0.0827,0.11289,0.11132,0.01003,0.001728
1,10.72,5.9843,-7.5386,-0.6985,0.7961,-0.0899,8.1631,7.7587,8.2835,7.6699,-0.0847,0.11265,0.11103,0.01003,0.001728
1,10.74,5.9965,-7.5488,-0.7003,0.7895,-0.0925,8.1030,7.6867,7.9767,7.3631,-0.1128,0.11241,0.11075,0.01003,0.001728
1,10.76,6.0085,-7.5590,-0.7021,0.7829,-0.0950,8.0426,7.6152,7.9767,7.3631,-0.0832,0.11217,0.11046,0.01003,0.001728
1,10.78,6.0205,-7.5692,-0.7040,0.7763,-0.0973,7.9819,7.5441,8.2835,7.3631,-0.1025,0.11193,0.11018,0.01003,0.001728
1,10.80,6.0323,-7.5792,-0.7060,0.7697,-0.0994,7.9210,7.4735,7.9767,7.6699,-0.1091,0.11168,0.10989,0.01003,0.001728
1,10.82,6.0440,-7.5892,-0.7080,0.7632,-0.1014,7.8598,7.4034,7.9767,7.3631,-0.0931,0.11144,0.10961,0.01003,0.001728
1,10.84,6.0556,-7.5991,-0.7100,0.7566,-0.1033,7.7985,7.3337,7.6699,7.3631,-0.0929,0.11119,0.10933,0.01003,0.001728
1,10.86,6.0671,-7.6090,-0.7121,0.7501,-0.1049,7.7369,7.2647,7.6699,7.3631,-0.1062,0.11095,0.10906,0.01003,0.001728
1,10.88,6.0784,-7.6188,-0.7142,0.7436,-0.1064,7.6751,7.1962,7.6699,7.0563,-0.1008,0.11070,0.10878,0.01003,0.001728
1,10.90,6.0896,-7.6286,-0.7163,0.7371,-0.1078,7.6131,7.1282,7.6699,7.0563,-0.1226,0.11045,0.10851,0.01003,0.001728
1,10.92,6.1008,-7.6383,-0.7185,0.7306,-0.1089,7.5510,7.0608,7.3631,7.0563,-0.1148,0.11020,0.10824,0.01003,0.001728
1,10.94,6.1117,-7.6479,-0.7206,0.7241,-0.1099,7.4888,6.9941,7.3631,7.0563,-0.0953,0.10996,0.10798,0.01003,0.001728
1,10.96,6.1226,-7.6575,-0.7228,0.7177,-0.1108,7.4265,6.9279,7.3631,7.0563,-0.1141,0.10971,0.10771,0.01003,0.001728
1,10.98,6.1334,-7.6670,-0.7251,0.7113,-0.1115,7.3640,6.8624,7.3631,7.0563,-0.1067,0.10946,0.10745,0.01003,0.001728
1,11.00,6.1440,-7.6764,-0.7273,0.7050,-0.1120,7.3015,6.7976,7.3631,6.7495,-0.1263,0.10921,0.10719,0.01003,0.001728
1,11.02,6.1545,-7.6858,-0.7295,0.6986,-0.1123,7.2389,6.7334,7.0563,6.4427,-0.1202,0.10896,0.10693,0.01003,0.001728
1,11.04,6.1649,-7.6951,-0.7318,0.6923,-0.1125,7.1762,6.6699,7.0563,6.7495,-0.1038,0.10870,0.10668,0.01003,0.001728
1,11.06,6.1752,-7.7044,-0.7340,0.6860,-0.1126,7.1136,6.6071,7.0563,6.4427,-0.1181,0.10845,0.10643,0.01003,0.001728
1,11.08,6.1854,-7.7136,-0.7363,0.6798,-0.1124,7.0509,6.5450,7.0563,6.4427,-0.1081,0.10820,0.10618,0.01003,0.001728
1,11.10,6.1955,-7.7228,-0.7385,0.6736,-0.1121,6.9883,6.4836,7.0563,6.4427,-0.1297,0.10795,0.10593,0.01003,0.001728
1,11.12,6.2054,-7.7318,-0.7408,0.6674,-0.1117,6.9257,6.4230,6.7495,6.4427,-0.0930,0.10770,0.10569,0.01003,0.001728
1,11.14,6.2153,-7.7409,-0.7430,0.6613,-0.1111,6.8631,6.3631,6.7495,6.4427,-0.0947,0.10745,0.10545,0.01003,0.001728
1,11.16,6.2250,-7.7498,-0.7452,0.6552,-0.1103,6.8006,6.3041,6.7495,6.1359,-0.1116,0.10720,0.10522,0.01003,0.001728
1,11.18,6.2346,-7.7587,-0.7474,0.6492,-0.1094,6.7382,6.2458,6.7495,6.1359,-0.0964,0.10695,0.10498,0.01003,0.001728
1,11.20,6.2441,-7.7675,-0.7496,0.6432,-0.1084,6.6760,6.1883,6.7495,6.1359,-0.0994,0.10670,0.10475,0.01003,0.001728
1,11.22,6.2535,-7.7763,-0.7518,0.6373,-0.1072,6.6138,6.1316,6.7495,6.1359,-0.1038,0.10646,0.10453,0.01003,0.001728
1,11.24,6.2628,-7.7850,-0.7539,0.6314,-0.1058,6.5518,6.0758,6.7495,6.1359,-0.1284,0.10621,0.10430,0.01003,0.001728
1,11.26,6.2720,-7.7937,-0.7560,0.6255,-0.1043,6.4900,6.0208,6.4427,6.1359,-0.1129,0.10596,0.10408,0.01003,0.001728
1,11.28,6.2811,-7.8023,-0.7581,0.6198,-0.1026,6.4284,5.9667,6.4427,6.1359,-0.1049,0.10571,0.10387,0.01003,0.001728
1,11.30,6.2901,-7.8108,-0.7602,0.6140,-0.1008,6.3670,5.9134,6.1359,5.8291,-0.1090,0.10547,0.10365,0.01003,0.001728
1,11.32,6.2990,-7.8193,-0.7622,0.6083,-0.0989,6.3059,5.8610,6.4427,5.8291,-0.1179,0.10522,0.10344,0.01003,0.001728
1,11.34,6.3078,-7.8277,-0.7642,0.6027,-0.0968,6.2450,5.8095,6.1359,5.8291,-0.0783,0.10498,0.10324,0.01003,0.001728
1,11.36,6.3165,-7.8360,-0.7661,0.5972,-0.0945,6.1844,5.7590,6.4427,5.8291,-0.0834,0.10474,0.10304,0.01003,0.001728
1,11.38,6.3251,-7.8443,-0.7680,0.5917,-0.0922,6.1241,5.7093,6.1359,5.8291,-0.0916,0.10450,0.10284,0.01003,0.001728
1,11.40,6.3336,-7.8526,-0.7698,0.5862,-0.0897,6.0641,5.6606,5.8291,5.5223,-0.1066,0.10426,0.10264,0.01003,0.001728
1,11.42,6.3420,-7.8607,-0.7716,0.5809,-0.0871,6.0045,5.6128,6.1359,5.8291,-0.1043,0.10402,0.10245,0.01003,0.001728
1,11.44,6.3503,-7.8688,-0.7734,0.5756,-0.0843,5.9452,5.5659,5.8291,5.5223,-0.0700,0.10378,0.10226,0.01003,0.001728
1,11.46,6.3586,-7.8769,-0.7751,0.5703,-0.0814,5.8864,5.5200,6.1359,5.5223,-0.0866,0.10355,0.10208,0.01002,0.001728
1,11.48,6.3667,-7.8849,-0.7767,0.5651,-0.0784,5.8279,5.4751,5.8291,5.5223,-0.0827,0.10331,0.10190,0.01002,0.001728
1,11.50,6.3748,-7.8928,-0.7783,0.5601,-0.0753,5.7699,5.4311,5.8291,5.5223,-0.0723,0.10308,0.10172,0.01002,0.001728
1,11.52,6.3827,-7.9007,-0.7798,0.5550,-0.0720,5.7123,5.3882,5.5223,5.2155,-0.0639,0.10285,0.10155,0.01002,0.001728
1,11.54,6.3906,-7.9085,-0.7812,0.5501,-0.0687,5.6552,5.3462,5.5223,5.5223,-0.0541,0.10262,0.10138,0.01002,0.001728
1,11.56,6.3984,-7.9162,-0.7826,0.5452,-0.0652,5.5986,5.3053,5.5223,5.2155,-0.0645,0.10239,0.10122,0.01002,0.001728
1,11.58,6.4061,-7.9239,-0.7839,0.5404,-0.0616,5.5425,5.2654,5.5223,5.2155,-0.0617,0.10217,0.10106,0.01002,0.001728
1,11.60,6.4138,-7.9316,-0.7851,0.5357,-0.0579,5.4869,5.2265,5.5223,5.2155,-0.0650,0.10195,0.10091,0.01002,0.001728
1,11.62,6.4214,-7.9391,-0.7863,0.5310,-0.0541,5.4319,5.1886,5.5223,5.2155,-0.0582,0.10173,0.10075,0.01002,0.001728
1,11.64,6.4289,-7.9467,-0.7874,0.5265,-0.0502,5.3775,5.1517,5.2155,5.2155,-0.0576,0.10151,0.10061,0.01002,0.001728
1,11.66,6.4363,-7.9541,-0.7884,0.5220,-0.0462,5.3237,5.1159,5.2155,4.9087,-0.0486,0.10129,0.10046,0.01001,0.001728
1,11.68,6.4436,-7.9615,-0.7893,0.5176,-0.0421,5.2705,5.0812,5.2155,5.2155,-0.0357,0.10108,0.10032,0.01001,0.001728
1,11.70,6.4509,-7.9689,-0.7901,0.5133,-0.0379,5.2180,5.0475,5.2155,5.2155,-0.0374,0.10087,0.10019,0.01001,0.001728
1,11.72,6.4582,-7.9762,-0.7909,0.5091,-0.0336,5.1662,5.0149,5.2155,4.9087,-0.0252,0.10066,0.10006,0.01001,0.001728
1,11.74,6.4653,-7.9834,-0.7915,0.5049,-0.0292,5.1150,4.9834,5.2155,5.2155,-0.0211,0.10046,0.09993,0.01001,0.001728
1,11.76,6.4724,-7.9906,-0.7921,0.5009,-0.0248,5.0645,4.9529,4.9087,4.9087,-0.0116,0.10026,0.09981,0.01001,0.001728
1,11.78,6.4794,-7.9977,-0.7926,0.4969,-0.0203,5.0148,4.9235,4.9087,4.9087,-0.0216,0.10006,0.09969,0.01001,0.001728
1,11.80,6.4864,-8.0048,-0.7930,0.4931,-0.0157,4.9658,4.8952,5.2155,4.9087,0.0012,0.09986,0.09958,0.01000,0.001728
1,11.82,6.4933,-8.0118,-0.7934,0.4893,-0.0110,4.9176,4.8680,4.9087,4.9087,-0.0125,0.09967,0.09947,0.01000,0.001728
1,11.84,6.5002,-8.0188,-0.7936,0.4856,-0.0063,4.8702,4.8419,4.9087,4.9087,-0.0132,0.09948,0.09937,0.01000,0.001728
1,11.86,6.5070,-8.0257,-0.7937,0.4820,-0.0015,4.8236,4.8169,4.9087,5.2155,0.0000,0.09929,0.09927,0.01000,0.001728
1,11.88,6.5138,-8.0326,-0.7937,0.4785,0.0034,4.7778,4.7930,4.9087,4.9087,0.0189,0.09911,0.09917,0.01000,0.001728
1,11.90,6.5205,-8.0394,-0.7937,0.4752,0.0083,4.7329,4.7702,4.6019,4.9087,0.0158,0.09893,0.09908,0.01000,0.001728
1,11.92,6.5271,-8.0462,-0.7935,0.4719,0.0133,4.6888,4.7486,4.6019,4.9087,0.0100,0.09876,0.09899,0.01000,0.001728
1,11.94,6.5338,-8.0529,-0.7932,0.4687,0.0183,4.6457,4.7280,4.6019,4.6019,0.0199,0.09858,0.09891,0.01001,0.001728
1,11.96,6.5403,-8.0596,-0.7929,0.4656,0.0234,4.6035,4.7086,4.6019,4.9087,0.0310,0.09841,0.09883,0.01001,0.001728
1,11.98,6.5469,-8.0662,-0.7924,0.4626,0.0285,4.5622,4.6903,4.6019,4.6019,0.0314,0.09825,0.09876,0.01001,0.001728
1,12.00,6.5534,-8.0728,-0.7918,0.4597,0.0336,4.5218,4.6731,4.6019,4.9087,0.0279,0.09809,0.09869,0.01001,0.001728
1,12.02,6.5598,-8.0794,-0.7912,0.4570,0.0388,4.4825,4.6570,4.6019,4.6019,0.0398,0.09793,0.09863,0.01001,0.001728
1,12.04,6.5663,-8.0859,-0.7904,0.4543,0.0440,4.4441,4.6421,4.2951,4.6019,0.0566,0.09778,0.09857,0.01001,0.001728
1,12.06,6.5727,-8.0923,-0.7895,0.4517,0.0492,4.4067,4.6283,4.2951,4.6019,0.0721,0.09763,0.09851,0.01001,0.001728
1,12.08,6.5790,-8.0987,-0.7885,0.4493,0.0545,4.3704,4.6156,4.6019,4.2951,0.0647,0.09748,0.09846,0.01002,0.001728
1,12.10,6.5854,-8.1051,-0.7874,0.4470,0.0598,4.3351,4.6040,4.2951,4.6019,0.0459,0.09734,0.09842,0.01002,0.001728
1,12.12,6.5917,-8.1114,-0.7862,0.4447,0.0651,4.3009,4.5936,4.2951,4.6019,0.0805,0.09720,0.09837,0.01002,0.001728
1,12.14,6.5980,-8.1177,-0.7849,0.4426,0.0704,4.2678,4.5843,4.2951,4.9087,0.0689,0.09707,0.09834,0.01002,0.001728
1,12.16,6.6042,-8.1240,-0.7835,0.4406,0.0757,4.2357,4.5762,3.9884,4.6019,0.0868,0.09694,0.09830,0.01002,0.001728
1,12.18,6.6105,-8.1302,-0.7820,0.4387,0.0810,4.2048,4.5692,4.2951,4.6019,0.0902,0.09682,0.09828,0.01002,0.001728
1,12.20,6.6167,-8.1364,-0.7804,0.4369,0.0863,4.1750,4.5633,3.9884,4.6019,0.0842,0.09670,0.09825,0.01003,0.001728
1,12.22,6.6229,-8.1425,-0.7787,0.4352,0.0916,4.1464,4.5585,4.2951,4.6019,0.0869,0.09659,0.09823,0.01003,0.001728
1,12.24,6.6291,-8.1486,-0.7768,0.4337,0.0969,4.1190,4.5549,3.9884,4.6019,0.0985,0.09648,0.09822,0.01003,0.001728
1,12.26,6.6353,-8.1547,-0.7749,0.4323,0.1021,4.0927,4.5524,3.9884,4.6019,0.1035,0.09637,0.09821,0.01003,0.001728
1,12.28,6.6415,-8.1607,-0.7728,0.4309,0.1074,4.0676,4.5510,3.9884,4.6019,0.0994,0.09627,0.09820,0.01003,0.001728
1,12.30,6.6477,-8.1668,-0.7707,0.4297,0.1127,4.0438,4.5507,3.9884,4.2951,0.1242,0.09618,0.09820,0.01003,0.001728
1,12.32,6.6539,-8.1727,-0.7684,0.4286,0.1179,4.0212,4.5516,3.9884,4.2951,0.1226,0.09608,0.09821,0.01004,0.001728
1,12.34,6.6600,-8.1787,-0.7661,0.4277,0.1231,3.9998,4.5536,3.9884,4.6019,0.1303,0.09600,0.09821,0.01004,0.001728
1,12.36,6.6662,-8.1846,-0.7636,0.4268,0.1282,3.9798,4.5567,3.9884,4.6019,0.1302,0.09592,0.09823,0.01004,0.001728
1,12.38,6.6724,-8.1905,-0.7611,0.4261,0.1333,3.9609,4.5609,3.9884,4.6019,0.1409,0.09584,0.09824,0.01004,0.001728
1,12.40,6.6785,-8.1964,-0.7584,0.4255,0.1384,3.9434,4.5662,3.9884,4.6019,0.1618,0.09577,0.09826,0.01004,0.001728
1,12.42,6.6847,-8.2022,-0.7556,0.4250,0.1434,3.9272,4.5727,3.9884,4.6019,0.1475,0.09571,0.09829,0.01004,0.001728
1,12.44,6.6909,-8.2080,-0.7528,0.4246,0.1484,3.9123,4.5802,3.6816,4.6019,0.1398,0.09565,0.09832,0.01004,0.001728
1,12.46,6.6971,-8.2138,-0.7498,0.4244,0.1533,3.8988,4.5888,3.9884,4.6019,0.1474,0.09560,0.09836,0.01005,0.001728
1,12.48,6.7034,-8.2196,-0.7467,0.4243,0.1582,3.8866,4.5986,3.9884,4.6019,0.1602,0.09555,0.09839,0.01005,0.001728
1,12.50,6.7096,-8.2254,-0.7436,0.4243,0.1630,3.8757,4.6094,3.6816,4.9087,0.1853,0.09550,0.09844,0.01005,0.001728
1,12.52,6.7158,-8.2311,-0.7403,0.4244,0.1678,3.8662,4.6213,3.9884,4.9087,0.1762,0.09546,0.09849,0.01005,0.001728
1,12.54,6.7221,-8.2368,-0.7369,0.4246,0.1725,3.8581,4.6343,3.9884,4.6019,0.1659,0.09543,0.09854,0.01005,0.001728
1,12.56,6.7284,-8.2425,-0.7335,0.4250,0.1771,3.8514,4.6484,3.9884,4.6019,0.1751,0.09541,0.09859,0.01005,0.001728
1,12.58,6.7347,-8.2482,-0.7300,0.4255,0.1816,3.8461,4.6635,3.9884,4.6019,0.1683,0.09538,0.09865,0.01005,0.001728
1,12.60,6.7411,-8.2538,-0.7263,0.4261,0.1861,3.8423,4.6797,3.6816,4.6019,0.1855,0.09537,0.09872,0.01006,0.001728
1,12.62,6.7475,-8.2595,-0.7226,0.4268,0.1905,3.8398,4.6970,3.6816,4.9087,0.2120,0.09536,0.09879,0.01006,0.001728
1,12.64,6.7539,-8.2651,-0.7188,0.4277,0.1948,3.8388,4.7153,3.6816,4.9087,0.2032,0.09536,0.09886,0.01006,0.001728
1,12.66,6.7603,-8.2707,-0.7149,0.4287,0.1990,3.8392,4.7347,3.6816,4.6019,0.2156,0.09536,0.09894,0.01006,0.001728
1,12.68,6.7668,-8.2764,-0.7109,0.4298,0.2031,3.8411,4.7551,3.9884,4.9087,0.1937,0.09536,0.09902,0.01006,0.001728
1,12.70,6.7734,-8.2820,-0.7069,0.4310,0.2071,3.8444,4.7765,3.6816,4.9087,0.2130,0.09538,0.09911,0.01006,0.001728
1,12.72,6.7799,-8.2875,-0.7027,0.4324,0.2111,3.8492,4.7990,3.9884,4.9087,0.2092,0.09540,0.09920,0.01006,0.001728
1,12.74,6.7865,-8.2931,-0.6985,0.4339,0.2149,3.8555,4.8225,3.6816,4.9087,0.1894,0.09542,0.09929,0.01006,0.001728
1,12.76,6.7932,-8.2987,-0.6942,0.4355,0.2186,3.8633,4.8471,3.9884,4.9087,0.2065,0.09545,0.09939,0.01007,0.001728
1,12.78,6.7999,-8.3042,-0.6898,0.4373,0.2222,3.8725,4.8726,3.9884,4.6019,0.2283,0.09549,0.09949,0.01007,0.001728
1,12.80,6.8067,-8.3098,-0.6854,0.4391,0.2257,3.8833,4.8991,3.9884,4.9087,0.2359,0.09553,0.09960,0.01007,0.001728
1,12.82,6.8135,-8.3153,-0.6809,0.4411,0.2291,3.8955,4.9267,3.9884,4.9087,0.2284,0.09558,0.09971,0.01007,0.001728
1,12.84,6.8203,-8.3209,-0.6763,0.4432,0.2324,3.9093,4.9552,3.9884,4.9087,0.2405,0.09564,0.09982,0.01007,0.001728
1,12.86,6.8273,-8.3264,-0.6716,0.4455,0.2356,3.9246,4.9847,3.9884,4.9087,0.2499,0.09570,0.09994,0.01007,0.001728
1,12.88,6.8342,-8.3319,-0.6669,0.4478,0.2386,3.9414,5.0151,3.9884,4.9087,0.2465,0.09577,0.10006,0.01007,0.001728
1,12.90,6.8413,-8.3375,-0.6621,0.4503,0.2415,3.9597,5.0466,3.9884,5.2155,0.2337,0.09584,0.10019,0.01007,0.001728
1,12.92,6.8484,-8.3430,-0.6573,0.4529,0.2443,3.9795,5.0790,3.9884,5.2155,0.2414,0.09592,0.10032,0.01007,0.001728
1,12.94,6.8556,-8.3485,-0.6524,0.4557,0.2470,4.0009,5.1123,3.9884,5.2155,0.2543,0.09600,0.10045,0.01007,0.001728
1,12.96,6.8629,-8.3540,-0.6475,0.4585,0.2495,4.0238,5.1466,3.9884,5.2155,0.2814,0.09610,0.10059,0.01007,0.001728
1,12.98,6.8702,-8.3595,-0.6425,0.4615,0.2519,4.0482,5.1818,3.9884,5.2155,0.2568,0.09619,0.10073,0.01008,0.001728
1,13.00,6.8776,-8.3650,-0.6375,0.4646,0.2542,4.0742,5.2179,3.9884,5.2155,0.2615,0.09630,0.10087,0.01008,0.001728
1,13.02,6.8851,-8.3705,-0.6324,0.4678,0.2563,4.1017,5.2549,3.9884,5.2155,0.2789,0.09641,0.10102,0.01008,0.001728
1,13.04,6.8926,-8.3761,-0.6272,0.4712,0.2583,4.1307,5.2929,4.2951,5.5223,0.2499,0.09652,0.10117,0.01008,0.001728
1,13.06,6.9003,-8.3816,-0.6221,0.4746,0.2601,4.1613,5.3317,4.2951,5.5223,0.2615,0.09665,0.10133,0.01008,0.001728
1,13.08,6.9080,-8.3871,-0.6169,0.4782,0.2618,4.1934,5.3714,3.9884,5.5223,0.2619,0.09677,0.10149,0.01008,0.001728
1,13.10,6.9158,-8.3926,-0.6116,0.4820,0.2633,4.2270,5.4120,4.2951,5.5223,0.2853,0.09691,0.10165,0.01008,0.001728
1,13.12,6.9237,-8.3981,-0.6064,0.4858,0.2647,4.2622,5.4535,4.2951,5.5223,0.2609,0.09705,0.10181,0.01008,0.001728
1,13.14,6.9317,-8.4036,-0.6011,0.4897,0.2660,4.2989,5.4958,4.2951,5.5223,0.2811,0.09720,0.10198,0.01008,0.001728
1,13.16,6.9398,-8.4091,-0.5958,0.4938,0.2671,4.3371,5.5390,4.2951,5.5223,0.2543,0.09735,0.10216,0.01008,0.001728
1,13.18,6.9480,-8.4147,-0.5904,0.4980,0.2680,4.3768,5.5829,4.6019,5.5223,0.2740,0.09751,0.10233,0.01008,0.001728
1,13.20,6.9563,-8.4202,-0.5851,0.5023,0.2688,4.4181,5.6278,4.2951,5.5223,0.2580,0.09767,0.10251,0.01008,0.001728
1,13.22,6.9647,-8.4257,-0.5797,0.5067,0.2694,4.4609,5.6734,4.6019,5.8291,0.2678,0.09784,0.10269,0.01008,0.001728
1,13.24,6.9732,-8.4312,-0.5743,0.5113,0.2699,4.5052,5.7198,4.2951,5.8291,0.2709,0.09802,0.10288,0.01008,0.001728
1,13.26,6.9818,-8.4368,-0.5689,0.5159,0.2702,4.5510,5.7671,4.6019,5.8291,0.2662,0.09820,0.10307,0.01008,0.001728
1,13.28,6.9905,-8.4423,-0.5635,0.5207,0.2704,4.5983,5.8151,4.6019,5.8291,0.2632,0.09839,0.10326,0.01008,0.001728
1,13.30,6.9993,-8.4478,-0.5581,0.5255,0.2704,4.6471,5.8639,4.6019,5.8291,0.2788,0.09859,0.10346,0.01008,0.001728
1,13.32,7.0082,-8.4534,-0.5527,0.5305,0.2702,4.6974,5.9134,4.6019,5.8291,0.2783,0.09879,0.10365,0.01008,0.001728
1,13.34,7.0173,-8.4589,-0.5473,0.5356,0.2699,4.7491,5.9638,4.6019,5.8291,0.2801,0.09900,0.10386,0.01008,0.001728
1,13.36,7.0264,-8.4645,-0.5419,0.5409,0.2694,4.8024,6.0148,4.9087,5.8291,0.2598,0.09921,0.10406,0.01008,0.001728
1,13.38,7.0357,-8.4700,-0.5365,0.5462,0.2688,4.8571,6.0666,4.6019,6.1359,0.2552,0.09943,0.10427,0.01008,0.001728
1,13.40,7.0451,-8.4756,-0.5311,0.5516,0.2680,4.9133,6.1191,4.9087,6.4427,0.2809,0.09965,0.10448,0.01008,0.001728
1,13.42,7.0547,-8.4811,-0.5258,0.5572,0.2670,4.9709,6.1723,5.2155,6.1359,0.2765,0.09988,0.10469,0.01008,0.001728
1,13.44,7.0643,-8.4867,-0.5204,0.5628,0.2658,5.0300,6.2262,5.2155,6.1359,0.2721,0.10012,0.10490,0.01008,0.001728
1,13.46,7.0741,-8.4923,-0.5151,0.5686,0.2645,5.0905,6.2808,5.2155,6.1359,0.2704,0.10036,0.10512,0.01008,0.001728
1,13.48,7.0840,-8.4979,-0.5098,0.5744,0.2631,5.1524,6.3361,5.2155,6.1359,0.2507,0.10061,0.10534,0.01008,0.001728
1,13.50,7.0940,-8.5034,-0.5045,0.5804,0.2614,5.2157,6.3921,5.2155,6.4427,0.2777,0.10086,0.10557,0.01008,0.001728
1,13.52,7.1042,-8.5090,-0.4993,0.5865,0.2596,5.2804,6.4487,5.2155,6.4427,0.2674,0.10112,0.10579,0.01008,0.001728
1,13.54,7.1145,-8.5146,-0.4941,0.5926,0.2576,5.3465,6.5059,5.5223,6.4427,0.2563,0.10139,0.10602,0.01008,0.001728
1,13.56,7.1250,-8.5202,-0.4890,0.5989,0.2555,5.4140,6.5638,5.5223,6.4427,0.2388,0.10166,0.10626,0.01008,0.001728
1,13.58,7.1356,-8.5258,-0.4839,0.6053,0.2532,5.4828,6.6223,5.5223,6.4427,0.2519,0.10193,0.10649,0.01008,0.001728
1,13.60,7.1463,-8.5314,-0.4788,0.6117,0.2507,5.5530,6.6814,5.5223,6.7495,0.2499,0.10221,0.10673,0.01008,0.001728
1,13.62,7.1572,-8.5370,-0.4738,0.6183,0.2481,5.6245,6.7411,5.5223,6.7495,0.2504,0.10250,0.10696,0.01007,0.001728
1,13.64,7.1682,-8.5426,-0.4688,0.6249,0.2453,5.6973,6.8013,5.8291,7.0563,0.2584,0.10279,0.10721,0.01007,0.001728
1,13.66,7.1794,-8.5483,-0.4639,0.6317,0.2424,5.7715,6.8622,5.8291,7.0563,0.2490,0.10309,0.10745,0.01007,0.001728
1,13.68,7.1907,-8.5539,-0.4591,0.6385,0.2393,5.8469,6.9236,5.8291,7.0563,0.2414,0.10339,0.10769,0.01007,0.001728
1,13.70,7.2021,-8.5595,-0.4543,0.6455,0.2360,5.9236,6.9856,5.8291,7.0563,0.2291,0.10369,0.10794,0.01007,0.001728
1,13.72,7.2137,-8.5651,-0.4496,0.6525,0.2326,6.0016,7.0481,6.1359,7.0563,0.2233,0.10401,0.10819,0.01007,0.001728
1,13.74,7.2255,-8.5708,-0.4449,0.6596,0.2290,6.0808,7.1111,6.1359,7.0563,0.2271,0.10432,0.10844,0.01007,0.001728
1,13.76,7.2374,-8.5764,-0.4403,0.6668,0.2252,6.1612,7.1747,6.1359,7.0563,0.2216,0.10464,0.10870,0.01007,0.001728
1,13.78,7.2495,-8.5821,-0.4358,0.6741,0.2213,6.2428,7.2387,6.1359,7.0563,0.2173,0.10497,0.10895,0.01007,0.001728
1,13.80,7.2617,-8.5878,-0.4314,0.6814,0.2173,6.3256,7.3033,6.1359,7.0563,0.2210,0.10530,0.10921,0.01007,0.001728
1,13.82,7.2741,-8.5934,-0.4271,0.6889,0.2130,6.4096,7.3683,6.4427,7.3631,0.2132,0.10564,0.10947,0.01006,0.001728
1,13.84,7.2867,-8.5991,-0.4228,0.6964,0.2087,6.4947,7.4338,6.4427,7.6699,0.2029,0.10598,0.10974,0.01006,0.001728
1,13.86,7.2994,-8.6048,-0.4186,0.7040,0.2042,6.5810,7.4998,6.7495,7.6699,0.2057,0.10632,0.11000,0.01006,0.001728
1,13.88,7.3123,-8.6105,-0.4145,0.7117,0.1995,6.6684,7.5662,6.4427,7.3631,0.1981,0.10667,0.11026,0.01006,0.001728
1,13.90,7.3253,-8.6162,-0.4105,0.7195,0.1947,6.7569,7.6330,6.7495,7.9767,0.1908,0.10703,0.11053,0.01006,0.001728
1,13.92,7.3385,-8.6219,-0.4067,0.7273,0.1898,6.8464,7.7003,6.7495,7.6699,0.1979,0.10739,0.11080,0.01006,0.001728
1,13.94,7.3519,-8.6277,-0.4029,0.7352,0.1847,6.9370,7.7680,6.7495,7.6699,0.2029,0.10775,0.11107,0.01006,0.001728
