scenario,arm,seed,t,severity,speed_error,speed_sd,nis,bias_left,noise_left,r_ale_left,r_unm_left
bias,analytic + best const R,2002,39.8,3,0.017654,0.0053701,7.0046,,,,
bias,analytic + best const R,2002,39.9,3,0.015894,0.0053701,11.967,,,,
bias,analytic + best const R,2003,0,0,-0.0098558,0.0097498,0.0093543,,,,
bias,analytic + best const R,2003,0.1,0,-0.00096721,0.0064973,1.2364,,,,
bias,analytic + best const R,2003,0.2,0,-0.00068312,0.0056942,2.3604,,,,
bias,analytic + best const R,2003,0.3,0,-0.0011273,0.0054014,0.7914,,,,
bias,analytic + best const R,2003,0.4,0,-0.0056686,0.0053715,0.74258,,,,
bias,analytic + best const R,2003,0.5,0,-0.004575,0.0053711,1.6711,,,,
bias,analytic + best const R,2003,0.6,0,0.0049525,0.0053703,9.725,,,,
bias,analytic + best const R,2003,0.7,0,0.007183,0.0053701,3.3018,,,,
bias,analytic + best const R,2003,0.8,0,-0.0048757,0.0053701,6.3362,,,,
bias,analytic + best const R,2003,0.9,0,0.0014622,0.0053701,1.415,,,,
bias,analytic + best const R,2003,1,0,0.005248,0.0053701,0.39115,,,,
bias,analytic + best const R,2003,1.1,0,-0.001865,0.0053701,3.5112,,,,
bias,analytic + best const R,2003,1.2,0,0.0017788,0.0053701,3.6393,,,,
bias,analytic + best const R,2003,1.3,0,-0.0030721,0.0053701,1.9704,,,,
bias,analytic + best const R,2003,1.4,0,-0.0017124,0.0053701,4.9213,,,,
bias,analytic + best const R,2003,1.5,0,0.0061624,0.0053701,9.1005,,,,
bias,analytic + best const R,2003,1.6,0,0.00033952,0.0053701,3.6146,,,,
bias,analytic + best const R,2003,1.7,0,-0.0019934,0.0053701,4.5043,,,,
bias,analytic + best const R,2003,1.8,0,0.00044062,0.0053701,0.9989,,,,
bias,analytic + best const R,2003,1.9,0,-0.0095509,0.0053701,8.8383,,,,
bias,analytic + best const R,2003,2,0,-0.012218,0.0053701,4.1739,,,,
bias,analytic + best const R,2003,2.1,0,0.0058548,0.0053701,1.3662,,,,
bias,analytic + best const R,2003,2.2,0,0.010656,0.0053701,4.225,,,,
bias,analytic + best const R,2003,2.3,0,0.0021013,0.0053701,2.4296,,,,
bias,analytic + best const R,2003,2.4,0,0.003783,0.0053701,9.2285,,,,
bias,analytic + best const R,2003,2.5,0,0.0023298,0.0053701,7.6465,,,,
bias,analytic + best const R,2003,2.6,0,-0.0018624,0.0053701,8.5947,,,,
bias,analytic + best const R,2003,2.7,0,0.0015547,0.0053701,1.3978,,,,
bias,analytic + best const R,2003,2.8,0,-0.011088,0.0053701,11.732,,,,
bias,analytic + best const R,2003,2.9,0,-0.0066926,0.0053701,2.0524,,,,
bias,analytic + best const R,2003,3,0,-0.0071685,0.0053701,13.932,,,,
bias,analytic + best const R,2003,3.1,0,-0.0043175,0.0053701,4.7007,,,,
bias,analytic + best const R,2003,3.2,0,0.0053364,0.0053701,3.7218,,,,
bias,analytic + best const R,2003,3.3,0,-0.0062394,0.0053701,0.43383,,,,
bias,analytic + best const R,2003,3.4,0,-0.012089,0.0053701,1.7858,,,,
bias,analytic + best const R,2003,3.5,0,0.01092,0.0053701,0.83451,,,,
bias,analytic + best const R,2003,3.6,0,-0.0057031,0.0053701,3.4465,,,,
bias,analytic + best const R,2003,3.7,0,0.0060521,0.0053701,0.35798,,,,
bias,analytic + best const R,2003,3.8,0,0.0027793,0.0053701,5.1084,,,,
bias,analytic + best const R,2003,3.9,0,-0.01251,0.0053701,3.2805,,,,
bias,analytic + best const R,2003,4,0,-0.0053627,0.0053701,1.9482,,,,
bias,analytic + best const R,2003,4.1,0,0.004662,0.0053701,7.975,,,,
bias,analytic + best const R,2003,4.2,0,0.0057361,0.0053701,0.97889,,,,
bias,analytic + best const R,2003,4.3,0,0.0014787,0.0053701,2.3692,,,,
bias,analytic + best const R,2003,4.4,0,-0.0045665,0.0053701,1.2486,,,,
bias,analytic + best const R,2003,4.5,0,0.0020032,0.0053701,3.6584,,,,
bias,analytic + best const R,2003,4.6,0,0.014802,0.0053701,3.2259,,,,
bias,analytic + best const R,2003,4.7,0,0.004873,0.0053701,3.7731,,,,
bias,analytic + best const R,2003,4.8,0,0.0037339,0.0053701,3.1816,,,,
bias,analytic + best const R,2003,4.9,0,-0.0034721,0.0053701,0.80488,,,,
bias,analytic + best const R,2003,5,0,0.0076986,0.0053701,2.6676,,,,
bias,analytic + best const R,2003,5.1,0,0.0055503,0.0053701,10.198,,,,
bias,analytic + best const R,2003,5.2,0,0.0049051,0.0053701,8.5183,,,,
bias,analytic + best const R,2003,5.3,0,-0.010392,0.0053701,1.8761,,,,
bias,analytic + best const R,2003,5.4,0,0.0078905,0.0053701,1.546,,,,
bias,analytic + best const R,2003,5.5,0,-0.0011,0.0053701,0.58197,,,,
bias,analytic + best const R,2003,5.6,0,0.0095328,0.0053701,4.3157,,,,
bias,analytic + best const R,2003,5.7,0,-0.010096,0.0053701,9.4291,,,,
bias,analytic + best const R,2003,5.8,0,-0.0023132,0.0053701,4.2351,,,,
bias,analytic + best const R,2003,5.9,0,-0.0071799,0.0053701,1.1285,,,,
bias,analytic + best const R,2003,6,0,0.0045787,0.0053701,1.5568,,,,
bias,analytic + best const R,2003,6.1,0,0.0038215,0.0053701,0.79972,,,,
bias,analytic + best const R,2003,6.2,0,0.0021664,0.0053701,2.0943,,,,
bias,analytic + best const R,2003,6.3,0,-0.0035044,0.0053701,0.36322,,,,
bias,analytic + best const R,2003,6.4,0,0.0029785,0.0053701,3.4118,,,,
bias,analytic + best const R,2003,6.5,0,-0.002744,0.0053701,0.048059,,,,
bias,analytic + best const R,2003,6.6,0,-0.0040538,0.0053701,0.2231,,,,
bias,analytic + best const R,2003,6.7,0,0.0020158,0.0053701,6.5074,,,,
bias,analytic + best const R,2003,6.8,0,0.00022291,0.0053701,0.93009,,,,
bias,analytic + best const R,2003,6.9,0,0.0045562,0.0053701,0.88027,,,,
bias,analytic + best const R,2003,7,0,0.00044973,0.0053701,0.41971,,,,
bias,analytic + best const R,2003,7.1,0,-0.0033692,0.0053701,0.74303,,,,
bias,analytic + best const R,2003,7.2,0,-0.0065906,0.0053701,0.8408,,,,
bias,analytic + best const R,2003,7.3,0,-0.0014599,0.0053701,6.2105,,,,
bias,analytic + best const R,2003,7.4,0,-0.0013175,0.0053701,1.3188,,,,
bias,analytic + best const R,2003,7.5,0,0.00022597,0.0053701,0.55762,,,,
bias,analytic + best const R,2003,7.6,0,0.0011579,0.0053701,1.0785,,,,
bias,analytic + best const R,2003,7.7,0,-0.0091834,0.0053701,6.911,,,,
bias,analytic + best const R,2003,7.8,0,-0.0084075,0.0053701,3.5445,,,,
bias,analytic + best const R,2003,7.9,0,-0.0018549,0.0053701,8.4854,,,,
bias,analytic + best const R,2003,8,3,0.013057,0.0053701,22.413,,,,
bias,analytic + best const R,2003,8.1,3,0.032789,0.0053701,11.023,,,,
bias,analytic + best const R,2003,8.2,3,0.026397,0.0053701,8.0522,,,,
bias,analytic + best const R,2003,8.3,3,0.026805,0.0053701,5.3149,,,,
bias,analytic + best const R,2003,8.4,3,0.023043,0.0053701,1.9237,,,,
bias,analytic + best const R,2003,8.5,3,0.025605,0.0053701,3.8579,,,,
bias,analytic + best const R,2003,8.6,3,0.026382,0.0053701,9.7686,,,,
bias,analytic + best const R,2003,8.7,3,0.020016,0.0053701,9.9236,,,,
bias,analytic + best const R,2003,8.8,3,0.031471,0.0053701,6.7227,,,,
bias,analytic + best const R,2003,8.9,3,0.020657,0.0053701,4.2082,,,,
bias,analytic + best const R,2003,9,3,0.019912,0.0053701,7.9634,,,,
bias,analytic + best const R,2003,9.1,3,0.020533,0.0053701,6.0125,,,,
bias,analytic + best const R,2003,9.2,3,0.02551,0.0053701,4.0132,,,,
bias,analytic + best const R,2003,9.3,3,0.026478,0.0053701,2.8371,,,,
bias,analytic + best const R,2003,9.4,3,0.032538,0.0053701,1.8285,,,,
bias,analytic + best const R,2003,9.5,3,0.0255,0.0053701,19.46,,,,
bias,analytic + best const R,2003,9.6,3,0.030924,0.0053701,0.6311,,,,
bias,analytic + best const R,2003,9.7,3,0.019157,0.0053701,5.1871,,,,
bias,analytic + best const R,2003,9.8,3,0.021727,0.0053701,17.262,,,,
bias,analytic + best const R,2003,9.9,3,0.032721,0.0053701,12.013,,,,
bias,analytic + best const R,2003,10,3,0.031002,0.0053701,21.173,,,,
bias,analytic + best const R,2003,10.1,3,0.034027,0.0053701,10.629,,,,
bias,analytic + best const R,2003,10.2,3,0.019554,0.0053701,1.921,,,,
bias,analytic + best const R,2003,10.3,3,0.023035,0.0053701,6.8895,,,,
bias,analytic + best const R,2003,10.4,3,0.024179,0.0053701,16.67,,,,
bias,analytic + best const R,2003,10.5,3,0.018165,0.0053701,4.668,,,,
bias,analytic + best const R,2003,10.6,3,0.023184,0.0053701,6.0006,,,,
bias,analytic + best const R,2003,10.7,3,0.032847,0.0053701,1.381,,,,
bias,analytic + best const R,2003,10.8,3,0.034111,0.0053701,8.6487,,,,
bias,analytic + best const R,2003,10.9,3,0.020795,0.0053701,6.4187,,,,
bias,analytic + best const R,2003,11,3,0.024641,0.0053701,30.326,,,,
bias,analytic + best const R,2003,11.1,3,0.018275,0.0053701,17.702,,,,
bias,analytic + best const R,2003,11.2,3,0.025201,0.0053701,8.4549,,,,
bias,analytic + best const R,2003,11.3,3,0.030514,0.0053701,20.287,,,,
bias,analytic + best const R,2003,11.4,3,0.024465,0.0053701,9.1732,,,,
bias,analytic + best const R,2003,11.5,3,0.023316,0.0053701,2.3291,,,,
bias,analytic + best const R,2003,11.6,3,0.034733,0.0053701,1.6357,,,,
bias,analytic + best const R,2003,11.7,3,0.035799,0.0053701,10.806,,,,
bias,analytic + best const R,2003,11.8,3,0.028531,0.0053701,9.7005,,,,
bias,analytic + best const R,2003,11.9,3,0.030381,0.0053701,23.032,,,,
bias,analytic + best const R,2003,12,3,0.029083,0.0053701,6.364,,,,
bias,analytic + best const R,2003,12.1,3,0.020143,0.0053701,7.9108,,,,
bias,analytic + best const R,2003,12.2,3,0.019165,0.0053701,6.7098,,,,
bias,analytic + best const R,2003,12.3,3,0.040582,0.0053701,13.762,,,,
bias,analytic + best const R,2003,12.4,3,0.028155,0.0053701,12.036,,,,
bias,analytic + best const R,2003,12.5,3,0.027254,0.0053701,11.36,,,,
bias,analytic + best const R,2003,12.6,3,0.029372,0.0053701,7.5169,,,,
bias,analytic + best const R,2003,12.7,3,0.024534,0.0053701,2.0003,,,,
bias,analytic + best const R,2003,12.8,3,0.022856,0.0053701,6.3607,,,,
bias,analytic + best const R,2003,12.9,3,0.028814,0.0053701,9.7042,,,,
bias,analytic + best const R,2003,13,3,0.030598,0.0053701,12.94,,,,
bias,analytic + best const R,2003,13.1,3,0.035401,0.0053701,6.5401,,,,
bias,analytic + best const R,2003,13.2,3,0.030867,0.0053701,17.081,,,,
bias,analytic + best const R,2003,13.3,3,0.028118,0.0053701,6.2852,,,,
bias,analytic + best const R,2003,13.4,3,0.03245,0.0053701,16.995,,,,
bias,analytic + best const R,2003,13.5,3,0.022774,0.0053701,5.6706,,,,
bias,analytic + best const R,2003,13.6,3,0.030116,0.0053701,1.5089,,,,
bias,analytic + best const R,2003,13.7,3,0.03277,0.0053701,8.7999,,,,
bias,analytic + best const R,2003,13.8,3,0.034766,0.0053701,7.2025,,,,
bias,analytic + best const R,2003,13.9,3,0.032089,0.0053701,7.5355,,,,
bias,analytic + best const R,2003,14,3,0.034711,0.0053701,12.298,,,,
bias,analytic + best const R,2003,14.1,3,0.03634,0.0053701,2.8634,,,,
bias,analytic + best const R,2003,14.2,3,0.02839,0.0053701,8.918,,,,
bias,analytic + best const R,2003,14.3,3,0.018004,0.0053701,9.6529,,,,
bias,analytic + best const R,2003,14.4,3,0.036335,0.0053701,16.344,,,,
bias,analytic + best const R,2003,14.5,3,0.02622,0.0053701,24.013,,,,
bias,analytic + best const R,2003,14.6,3,0.023125,0.0053701,10.96,,,,
bias,analytic + best const R,2003,14.7,3,0.035339,0.0053701,15.611,,,,
bias,analytic + best const R,2003,14.8,3,0.033834,0.0053701,14.551,,,,
bias,analytic + best const R,2003,14.9,3,0.030863,0.0053701,3.0027,,,,
bias,analytic + best const R,2003,15,3,0.032472,0.0053701,6.7155,,,,
bias,analytic + best const R,2003,15.1,3,0.028457,0.0053701,5.7106,,,,
bias,analytic + best const R,2003,15.2,3,0.031549,0.0053701,16.494,,,,
bias,analytic + best const R,2003,15.3,3,0.035217,0.0053701,14.216,,,,
bias,analytic + best const R,2003,15.4,3,0.028621,0.0053701,6.0857,,,,
bias,analytic + best const R,2003,15.5,3,0.023176,0.0053701,5.7671,,,,
bias,analytic + best const R,2003,15.6,3,0.022959,0.0053701,6.5645,,,,
bias,analytic + best const R,2003,15.7,3,0.026662,0.0053701,7.7121,,,,
bias,analytic + best const R,2003,15.8,3,0.033265,0.0053701,20.117,,,,
bias,analytic + best const R,2003,15.9,3,0.019479,0.0053701,5.5826,,,,
bias,analytic + best const R,2003,16,3,0.03138,0.0053701,3.4891,,,,
bias,analytic + best const R,2003,16.1,3,0.031328,0.0053701,22.483,,,,
bias,analytic + best const R,2003,16.2,3,0.031542,0.0053701,4.7006,,,,
bias,analytic + best const R,2003,16.3,3,0.030605,0.0053701,12.007,,,,
bias,analytic + best const R,2003,16.4,3,0.02336,0.0053701,26.047,,,,
bias,analytic + best const R,2003,16.5,3,0.024956,0.0053701,6.9669,,,,
bias,analytic + best const R,2003,16.6,3,0.032234,0.0053701,8.2672,,,,
bias,analytic + best const R,2003,16.7,3,0.033088,0.0053701,7.2306,,,,
bias,analytic + best const R,2003,16.8,3,0.03112,0.0053701,10.716,,,,
bias,analytic + best const R,2003,16.9,3,0.015335,0.0053701,9.2578,,,,
bias,analytic + best const R,2003,17,3,0.022819,0.0053701,10.308,,,,
bias,analytic + best const R,2003,17.1,3,0.023801,0.0053701,16.264,,,,
bias,analytic + best const R,2003,17.2,3,0.026475,0.0053701,6.5763,,,,
bias,analytic + best const R,2003,17.3,3,0.027958,0.0053701,2.3245,,,,
bias,analytic + best const R,2003,17.4,3,0.030107,0.0053701,21.674,,,,
bias,analytic + best const R,2003,17.5,3,0.022662,0.0053701,8.4015,,,,
bias,analytic + best const R,2003,17.6,3,0.021472,0.0053701,3.7992,,,,
bias,analytic + best const R,2003,17.7,3,0.026099,0.0053701,38.097,,,,
bias,analytic + best const R,2003,17.8,3,0.014989,0.0053701,12.462,,,,
bias,analytic + best const R,2003,17.9,3,0.027757,0.0053701,6.9922,,,,
bias,analytic + best const R,2003,18,3,0.018713,0.0053701,1.5178,,,,
bias,analytic + best const R,2003,18.1,3,0.031537,0.0053701,8.1021,,,,
bias,analytic + best const R,2003,18.2,3,0.02985,0.0053701,7.3652,,,,
bias,analytic + best const R,2003,18.3,3,0.023519,0.0053701,8.0068,,,,
bias,analytic + best const R,2003,18.4,3,0.012681,0.0053701,2.6707,,,,
bias,analytic + best const R,2003,18.5,3,0.022071,0.0053701,9.2996,,,,
bias,analytic + best const R,2003,18.6,3,0.038378,0.0053701,1.6618,,,,
bias,analytic + best const R,2003,18.7,3,0.026003,0.0053701,15.1,,,,
bias,analytic + best const R,2003,18.8,3,0.02447,0.0053701,12.583,,,,
bias,analytic + best const R,2003,18.9,3,0.028059,0.0053701,12.488,,,,
bias,analytic + best const R,2003,19,3,0.03062,0.0053701,11.191,,,,
bias,analytic + best const R,2003,19.1,3,0.031101,0.0053701,9.3606,,,,
bias,analytic + best const R,2003,19.2,3,0.035714,0.0053701,2.2405,,,,
bias,analytic + best const R,2003,19.3,3,0.027374,0.0053701,1.102,,,,
bias,analytic + best const R,2003,19.4,3,0.028019,0.0053701,13.298,,,,
bias,analytic + best const R,2003,19.5,3,0.017408,0.0053701,15.775,,,,
bias,analytic + best const R,2003,19.6,3,0.025809,0.0053701,1.3522,,,,
bias,analytic + best const R,2003,19.7,3,0.0239,0.0053701,8.6108,,,,
bias,analytic + best const R,2003,19.8,3,0.027016,0.0053701,13.874,,,,
bias,analytic + best const R,2003,19.9,3,0.026062,0.0053701,7.9929,,,,
bias,analytic + best const R,2003,20,3,0.0231,0.0053701,29.829,,,,
bias,analytic + best const R,2003,20.1,3,0.033425,0.0053701,1.065,,,,
bias,analytic + best const R,2003,20.2,3,0.032565,0.0053701,11.505,,,,
bias,analytic + best const R,2003,20.3,3,0.023289,0.0053701,2.6059,,,,
bias,analytic + best const R,2003,20.4,3,0.022956,0.0053701,14.316,,,,
bias,analytic + best const R,2003,20.5,3,0.020245,0.0053701,6.7071,,,,
bias,analytic + best const R,2003,20.6,3,0.029067,0.0053701,15.355,,,,
bias,analytic + best const R,2003,20.7,3,0.020473,0.0053701,11.969,,,,
bias,analytic + best const R,2003,20.8,3,0.014102,0.0053701,9.7512,,,,
bias,analytic + best const R,2003,20.9,3,0.031221,0.0053701,9.2082,,,,
bias,analytic + best const R,2003,21,3,0.033484,0.0053701,17.111,,,,
bias,analytic + best const R,2003,21.1,3,0.02372,0.0053701,5.5887,,,,
bias,analytic + best const R,2003,21.2,3,0.038117,0.0053701,4.3721,,,,
bias,analytic + best const R,2003,21.3,3,0.031075,0.0053701,6.1461,,,,
bias,analytic + best const R,2003,21.4,3,0.026209,0.0053701,6.214,,,,
bias,analytic + best const R,2003,21.5,3,0.016654,0.0053701,15.925,,,,
bias,analytic + best const R,2003,21.6,3,0.023699,0.0053701,17.789,,,,
bias,analytic + best const R,2003,21.7,3,0.027662,0.0053701,23.229,,,,
bias,analytic + best const R,2003,21.8,3,0.033321,0.0053701,1.8236,,,,
bias,analytic + best const R,2003,21.9,3,0.026059,0.0053701,7.5576,,,,
bias,analytic + best const R,2003,22,3,0.023339,0.0053701,17.079,,,,
bias,analytic + best const R,2003,22.1,3,0.038057,0.0053701,5.4922,,,,
bias,analytic + best const R,2003,22.2,3,0.035808,0.0053701,11.548,,,,
bias,analytic + best const R,2003,22.3,3,0.030264,0.0053701,4.7669,,,,
bias,analytic + best const R,2003,22.4,3,0.029522,0.0053701,7.4711,,,,
bias,analytic + best const R,2003,22.5,3,0.031262,0.0053701,20.264,,,,
bias,analytic + best const R,2003,22.6,3,0.027291,0.0053701,20.336,,,,
bias,analytic + best const R,2003,22.7,3,0.025323,0.0053701,17.774,,,,
bias,analytic + best const R,2003,22.8,3,0.026336,0.0053701,5.5318,,,,
bias,analytic + best const R,2003,22.9,3,0.023637,0.0053701,5.6781,,,,
bias,analytic + best const R,2003,23,3,0.032699,0.0053701,3.094,,,,
bias,analytic + best const R,2003,23.1,3,0.02976,0.0053701,7.597,,,,
bias,analytic + best const R,2003,23.2,3,0.020976,0.0053701,3.8727,,,,
bias,analytic + best const R,2003,23.3,3,0.015903,0.0053701,17.893,,,,
bias,analytic + best const R,2003,23.4,3,0.023797,0.0053701,6.7496,,,,
bias,analytic + best const R,2003,23.5,3,0.027189,0.0053701,6.4789,,,,
bias,analytic + best const R,2003,23.6,3,0.02802,0.0053701,35.639,,,,
bias,analytic + best const R,2003,23.7,3,0.033991,0.0053701,2.1132,,,,
bias,analytic + best const R,2003,23.8,3,0.026131,0.0053701,20.666,,,,
bias,analytic + best const R,2003,23.9,3,0.027692,0.0053701,22.081,,,,
bias,analytic + best const R,2003,24,3,0.027003,0.0053701,24.64,,,,
bias,analytic + best const R,2003,24.1,3,0.019845,0.0053701,5.9668,,,,
bias,analytic + best const R,2003,24.2,3,0.018176,0.0053701,5.682,,,,
bias,analytic + best const R,2003,24.3,3,0.018242,0.0053701,27.988,,,,
bias,analytic + best const R,2003,24.4,3,0.026801,0.0053701,9.9227,,,,
bias,analytic + best const R,2003,24.5,3,0.033515,0.0053701,8.8464,,,,
bias,analytic + best const R,2003,24.6,3,0.02773,0.0053701,3.6833,,,,
bias,analytic + best const R,2003,24.7,3,0.02388,0.0053701,4.1926,,,,
bias,analytic + best const R,2003,24.8,3,0.019206,0.0053701,7.2447,,,,
bias,analytic + best const R,2003,24.9,3,0.021513,0.0053701,21.306,,,,
bias,analytic + best const R,2003,25,3,0.027537,0.0053701,18.675,,,,
bias,analytic + best const R,2003,25.1,3,0.029523,0.0053701,9.3437,,,,
bias,analytic + best const R,2003,25.2,3,0.018007,0.0053701,5.5858,,,,
bias,analytic + best const R,2003,25.3,3,0.025853,0.0053701,0.18019,,,,
bias,analytic + best const R,2003,25.4,3,0.027395,0.0053701,17.255,,,,
bias,analytic + best const R,2003,25.5,3,0.029351,0.0053701,8.2318,,,,
bias,analytic + best const R,2003,25.6,3,0.024002,0.0053701,16.33,,,,
bias,analytic + best const R,2003,25.7,3,0.028529,0.0053701,1.7004,,,,
bias,analytic + best const R,2003,25.8,3,0.035859,0.0053701,26.415,,,,
bias,analytic + best const R,2003,25.9,3,0.029529,0.0053701,4.4464,,,,
bias,analytic + best const R,2003,26,3,0.028664,0.0053701,10.728,,,,
bias,analytic + best const R,2003,26.1,3,0.020994,0.0053701,10.98,,,,
bias,analytic + best const R,2003,26.2,3,0.030683,0.0053701,5.0831,,,,
bias,analytic + best const R,2003,26.3,3,0.017363,0.0053701,4.6258,,,,
bias,analytic + best const R,2003,26.4,3,0.02962,0.0053701,13.5,,,,
bias,analytic + best const R,2003,26.5,3,0.024728,0.0053701,10.758,,,,
bias,analytic + best const R,2003,26.6,3,0.031502,0.0053701,6.4051,,,,
bias,analytic + best const R,2003,26.7,3,0.02769,0.0053701,11.842,,,,
bias,analytic + best const R,2003,26.8,3,0.03182,0.0053701,2.9013,,,,
bias,analytic + best const R,2003,26.9,3,0.029732,0.0053701,1.4818,,,,
bias,analytic + best const R,2003,27,3,0.023491,0.0053701,5.883,,,,
bias,analytic + best const R,2003,27.1,3,0.020639,0.0053701,7.0536,,,,
bias,analytic + best const R,2003,27.2,3,0.02883,0.0053701,13.922,,,,
bias,analytic + best const R,2003,27.3,3,0.027112,0.0053701,5.9647,,,,
bias,analytic + best const R,2003,27.4,3,0.030522,0.0053701,14.733,,,,
bias,analytic + best const R,2003,27.5,3,0.023963,0.0053701,10.109,,,,
bias,analytic + best const R,2003,27.6,3,0.026394,0.0053701,32.524,,,,
bias,analytic + best const R,2003,27.7,3,0.024052,0.0053701,4.3199,,,,
bias,analytic + best const R,2003,27.8,3,0.026751,0.0053701,14.089,,,,
bias,analytic + best const R,2003,27.9,3,0.028232,0.0053701,3.3577,,,,
bias,analytic + best const R,2003,28,3,0.021204,0.0053701,13.97,,,,
bias,analytic + best const R,2003,28.1,3,0.020184,0.0053701,14.406,,,,
bias,analytic + best const R,2003,28.2,3,0.022452,0.0053701,4.4819,,,,
